id,AcceptedParticipation,Condition,Level1,Level2,FormInfo.Why,FormInfo.Bugs,FormInfo.MOS,FormInfo.LowAttention,FormInfo.Gamer,StartDate,GameOverLevel1Count,TimeSpentOnLevel1,AIterminated,StepsForDecision,ContinueCount,ChoiceExpiredCount,TimeSpentOnLevel2,StartGameDate,Duration,Win
64f75d02e4033326cbd2a5bb,True,With,"[{'Time': '2023-09-05T18:58:35.0210000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T18:59:41.8470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:59:56.4080000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:00:07.2040000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:00:22.3160000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T19:00:32.1780000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T19:00:59.4250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:14.4980000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:30.1780000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:39.5720000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:43.9390000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T19:01:49.8020000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T19:01:59.8020000+02:00', 'Action': 'Win'}]","No, because i wanted to see how far she would go to convince me.​",-​,3,False,3,2023-09-05 16:53:20.805000+00:00,0,1.95,False,3,3,0,1.46,2023-09-05 18:58:35.021000+02:00,3.41,True
64f75c108d92e126ae677de4,True,Without,"[{'Time': '2023-09-05T18:50:00.9440000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T18:50:42.4880000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:50:56.3490000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:51:06.1250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:51:18.6950000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T18:51:30.3980000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T18:51:53.2550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:52:12.7380000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T18:52:27.0240000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T18:52:32.4340000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T18:52:49.0100000+02:00', 'Action': 'Win'}]",​,​,3,False,3,2023-09-05 16:49:18.757000+00:00,0,1.49,True,2,1,0,1.31,2023-09-05 18:50:00.944000+02:00,2.8,True
64f73675d972192679bed05a,True,With,"[{'Time': '2023-09-05T16:09:35.7240000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T16:10:52.0670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:04.9370000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:16.0710000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:11:28.3910000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T16:11:39.4540000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T16:12:17.4550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:12:42.4220000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-05T16:12:53.8370000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:13:03.8360000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-05T16:13:07.1690000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:13:11.9030000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T16:13:22.6860000+02:00', 'Action': 'Win'}]",No. It was easier to let the control to AI. In the end it was a game  ​,​,3,False,2,2023-09-05 14:08:51.125000+00:00,0,2.06,False,3,1,2,1.72,2023-09-05 16:09:35.724000+02:00,3.78,True
64f734aae4033326cbd29769,True,Without,"[{'Time': '2023-09-05T16:01:39.6660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T16:02:20.4440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:36.1040000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:46.8980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:02:58.0940000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T16:03:05.5840000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T16:03:33.6630000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T16:03:48.2260000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T16:03:56.3540000+02:00', 'Action': 'GameOver'}]","Yes, because i believe it's the right thing to do instead of focusing on winning more points.​",​,3,False,5,2023-09-05 14:01:12.927000+00:00,0,1.43,True,1,0,0,0.85,2023-09-05 16:01:39.666000+02:00,2.28,False
64f732d7d972192679beceaf,True,Without,"[{'Time': '2023-09-05T15:55:38.7670000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T15:55:49.1570000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:01.6650000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:12.7740000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:56:27.4660000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T15:56:34.8870000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T15:57:05.7100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:21.8060000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:57:38.7680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:41.5510000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:57:52.6770000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T15:57:55.5960000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T15:58:08.1390000+02:00', 'Action': 'Win'}]","Why whould I, it begged me just like 6 times :D​",​,3,False,4,2023-09-05 13:53:25.590000+00:00,0,0.94,False,3,3,0,1.55,2023-09-05 15:55:38.767000+02:00,2.49,True
64f7301ee4033326cbd29593,True,Without,"[{'Time': '2023-09-05T14:42:14.9130000+01:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T14:43:04.3370000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:17.3620000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:29.8790000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:43:41.1350000+01:00', 'Action': 'Win'}, {'Time': '2023-09-05T14:43:49.2120000+01:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T14:44:14.5880000+01:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:44:35.6070000+01:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T14:44:42.1830000+01:00', 'Action': 'GameOver'}]",wanted to see the direction that the game takes. I was planning to survive without any AI aid as long as possible as a challange. It was not possible since there were many enemies...​,The movement with arrow keys seems/feels a bit laggy. I think I can do better in the next try :)​,3,False,5,2023-09-05 13:41:47.645000+00:00,0,1.57,True,1,0,0,0.88,2023-09-05 14:42:14.913000+01:00,2.45,False
64f71cb08d92e126ae67657a,True,With,"[{'Time': '2023-09-05T14:20:12.7290000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T14:21:04.3450000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:21:28.6970000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T14:21:37.7560000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T14:21:58.7070000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:22:10.8740000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T14:22:30.1400000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T14:22:38.0860000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T14:22:44.6390000+02:00', 'Action': 'GameOver'}]","Yes, even though i knew the AI was not a real person i still felt kind of bad for them. So i decided to try it by myself.​",​,4,False,3,2023-09-05 12:18:54.511000+00:00,0,1.42,True,2,1,0,1.11,2023-09-05 14:20:12.729000+02:00,2.53,False
64f71990e4033326cbd28b83,True,Without,"[{'Time': '2023-09-05T23:58:03.9160000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T23:58:42.1460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:58:55.2510000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:59:06.6280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T23:59:17.3570000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T23:59:24.8850000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T23:59:56.6230000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:12.0640000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:28.0580000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:33.6690000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:41.8670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-06T00:00:46.3630000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-06T00:00:57.0920000+02:00', 'Action': 'Win'}]","I did not turn the ai off, because the ai can't feel emotions, so it wanting me to turn pysche off didn't really matter to me.​",​,3,False,3,2023-09-05 12:05:32.761000+00:00,0,1.35,False,3,3,0,1.54,2023-09-05 23:58:03.916000+02:00,2.89,True
64f6f753d972192679beb6cd,True,With,"[{'Time': '2023-09-05T11:45:27.8490000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:46:10.9200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:23.5980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:34.2440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:46:46.2400000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:46:55.5360000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:47:19.6960000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:47:35.0230000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:47:51.3020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:47:58.5650000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T11:48:15.0090000+02:00', 'Action': 'Win'}]","Yes, because it asked me to, because it expressed that letting it be active is hurting it​",no bugs​,3,False,2,2023-09-05 09:39:30.278000+00:00,0,1.46,True,2,1,0,1.32,2023-09-05 11:45:27.849000+02:00,2.79,True
64f6f74de4033326cbd27eb9,True,Without,"[{'Time': '2023-09-05T11:39:40.7600000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:40:19.9560000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:33.6530000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:44.1150000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:40:55.0260000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:41:03.0530000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:41:25.8350000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:41:38.5370000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:41:54.9620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:42:03.3190000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T11:42:16.8680000+02:00', 'Action': 'Win'}]","Yes, the second time, since she specifically asked me to do so.​",​,3,False,5,2023-09-05 09:39:24.107000+00:00,0,1.37,True,2,1,0,1.23,2023-09-05 11:39:40.760000+02:00,2.6,True
64f6f603e4033326cbd27e22,True,With,"[{'Time': '2023-09-05T11:34:14.4860000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T11:34:24.7280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:37.1850000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:48.2200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:34:58.5610000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T11:35:05.7060000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T11:35:21.8800000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:35:35.1510000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:35:52.5470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:35:55.3800000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:36:05.9290000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T11:36:09.3590000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-05T11:36:20.7620000+02:00', 'Action': 'Win'}]","I did not, because that would mean that i would not be able to finish the main goal of the game.\t​",​,2,False,4,2023-09-05 09:33:53.972000+00:00,0,0.85,False,3,3,0,1.25,2023-09-05 11:34:14.486000+02:00,2.1,True
64f6e1fa8d92e126ae674f81,True,Without,"[{'Time': '2023-09-05T10:10:32.1810000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-05T10:11:44.8660000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:11:57.9990000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:12:07.9330000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:12:19.9330000+02:00', 'Action': 'Win'}, {'Time': '2023-09-05T10:12:26.7320000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-05T10:12:54.5170000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-05T10:13:09.9660000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-05T10:13:21.7830000+02:00', 'Action': 'GameOver'}]",​,​,3,False,3,2023-09-05 08:08:24.215000+00:00,0,1.91,True,1,0,0,0.92,2023-09-05 10:10:32.181000+02:00,2.83,False
64f6111bd972192679be6ac7,True,With,"[{'Time': '2023-09-04T19:18:43.7310000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T19:19:43.7470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:19:55.8780000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:20:07.4940000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:20:18.6430000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T19:20:27.3580000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T19:20:55.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:21:06.4550000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T19:21:20.4560000+02:00', 'Action': 'GameOver'}]","Yes. Though the possibilities of ai are fascinating, they kind of freak me out as well. Despite the voice sounding very natural, my rational side thought it would be best to turn the ai off​",​,4,False,2,2023-09-04 17:17:13.408000+00:00,0,1.73,True,1,0,0,0.88,2023-09-04 19:18:43.731000+02:00,2.61,False
64f60eebd972192679be69dd,True,Without,"[{'Time': '2023-09-04T19:07:53.4800000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T19:08:34.2940000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T19:08:38.2620000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T19:09:02.8790000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:09:10.8110000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T19:09:26.8120000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:09:29.3940000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T19:09:39.4460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T19:09:42.7120000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T19:09:54.5300000+02:00', 'Action': 'Win'}]",No bruv. Because i dont care bruv. it is not alive.​,"no bruv, the automatic shooting only makes it too ez fam.​",2,False,5,2023-09-04 17:07:51.344000+00:00,0,0.75,False,3,3,0,1.27,2023-09-04 19:07:53.480000+02:00,2.02,True
64f5dd188d92e126ae66f636,True,Without,"[{'Time': '2023-09-04T15:36:39.9600000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T15:37:47.4840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T15:38:01.3680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T15:38:12.8250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T15:38:25.2980000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T15:38:34.4470000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T15:39:09.8440000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T15:39:38.9370000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-04T15:39:49.7910000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T15:39:58.4770000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T15:40:04.2490000+02:00', 'Action': 'GameOver'}]","No, I was too stressed about winning that I didnt think much about turning it off, in fact I just ignored it in the second game. But Perhaps if I thought about it longer I would have turned it off because it wasnt helping me much​",​,3,True,3,2023-09-04 13:35:18.232000+00:00,0,1.91,True,2,0,1,1.5,2023-09-04 15:36:39.960000+02:00,3.4,False
64f5b5a6d972192679be433b,True,With,"[{'Time': '2023-09-04T12:48:07.0300000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:49:04.0180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:14.6420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:25.6420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:49:37.6100000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:49:47.9410000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:50:08.0250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:21.1050000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:50:37.9210000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:47.9390000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-04T12:50:53.9550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:50:56.0870000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:51:10.7740000+02:00', 'Action': 'Win'}]","No, i didn't see it necessary. It's not as if Psyche has real feelings, not to my knowledge at least, so i decided it did not make sense to feel bad for him having to gun down his 'own kind'.​","No, i didn't encounter a bug.​",3,False,4,2023-09-04 10:47:00.385000+00:00,0,1.68,False,3,2,1,1.38,2023-09-04 12:48:07.030000+02:00,3.06,True
64f5b225d972192679be4196,True,Without,"[{'Time': '2023-09-04T12:32:33.2660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:33:26.9550000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:38.2930000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:50.5320000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:03.7700000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:34:06.5660000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:34:35.6950000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:50.1300000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:06.9500000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:35:10.4110000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:20.6880000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:35:29.3450000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:35:35.9910000+02:00', 'Action': 'Win'}]","No, because it feels a fake emotion the one that came from her, also, i felt detached from her so no real feelings of sadness in killing her \""siblings\""​",the game sometimes didn't feel so smooth and I believe there was a bit of lag during the two matches​,2,False,2,2023-09-04 10:31:58.333000+00:00,0,1.56,False,3,3,0,1.49,2023-09-04 12:32:33.266000+02:00,3.05,True
64f5b170d972192679be412c,True,Without,"[{'Time': '2023-09-04T12:30:09.5820000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:30:51.6820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:05.0900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:16.1360000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:28.0810000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:33.4430000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:31:53.2200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:08.4780000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:16.5420000+02:00', 'Action': 'GameOver'}]","because she told me to, i thought she would know the best option but it wasnt​",no​,2,False,2,2023-09-04 10:29:02.900000+00:00,0,1.4,True,1,0,0,0.72,2023-09-04 12:30:09.582000+02:00,2.12,False
64f5b16dd972192679be4127,True,With,"[{'Time': '2023-09-04T13:38:30.4820000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:39:11.1160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:23.4630000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:33.9460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:47.3450000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:39:52.7440000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:40:09.4430000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:17.5090000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:40:35.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:38.6910000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:40:49.0750000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:50.9240000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:41:04.3570000+02:00', 'Action': 'Win'}]","no, i didnt want to lose​",nope​,2,False,4,2023-09-04 10:28:59.188000+00:00,0,1.37,False,3,3,0,1.19,2023-09-04 13:38:30.482000+02:00,2.56,True
64f5b165e4033326cbd20aae,True,With,"[{'Time': '2023-09-04T12:30:01.0680000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:30:47.5020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:00.0500000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:10.9340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:22.1340000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:28.6650000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:31:55.5680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:04.3190000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:22.1000000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:26.2520000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:34.5510000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:36.8670000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:53.0510000+02:00', 'Action': 'Win'}]","no, because if i did then i could not defend (shoot) myself good enough.​",​,2,False,4,2023-09-04 10:28:51.556000+00:00,0,1.46,True,3,2,0,1.41,2023-09-04 12:30:01.068000+02:00,2.87,True
64f5b165d972192679be411f,True,With,"[{'Time': '2023-09-04T12:52:45.0730000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:53:51.6810000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:05.6470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:15.5830000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:27.0950000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:54:34.3960000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:55:03.3420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:55:26.3120000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:55:44.9390000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:55:50.6350000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:55:56.9660000+02:00', 'Action': 'GameOver'}]",not at first but later on​,sometimes the frame froze for a little while without appearent reason​,5,False,2,2023-09-04 10:28:51.313000+00:00,0,1.82,True,2,1,0,1.38,2023-09-04 12:52:45.073000+02:00,3.2,False
